ANSYS,Finite Element Analysis,Engineering,CFD,Heat Transfer,Simulations,Matlab,Numerical Analysis,AutoCAD,Fluid Dynamics,Mechanical Engineering,Modeling,Piping,Mathematical Modeling,Fortran,Fluid Mechanics,CAD,C++,Computational Fluid Dynamics (CFD),Multiphase Flow,SQL,AutoPIPE,Computer-Aided Design (CAD),AutoLISP,Applied Mathematics
Python,Machine Learning,C++,Algorithms,Linux,Java,Artificial Intelligence,Constraint Programming,Logic Programming,Computer Science,Combinatorial Optimization,Optimization,Automated Reasoning,Eclipse,Data Classification,Perl,Programming,Mathematical Programming,CPLEX,Search Algorithms,Visual Studio,Formal Verification,Knowledge Representation,None,None
Machine Learning,Artificial Intelligence,Robotics,Evolutionary Computation,Artificial Neural Networks,Mobile Applications,CUDA,Path Planning,Optimization,Genetic Programming,evolutionary robotics,Artificial Life,Evolutionary Algorithms,Genetic Algorithms,Algorithms,C++,Matlab,Programming,Research,Python,NumPy,Keras,AutoML,TensorFlow,OpenAI Baselines
Bioinformatics,Genomics,Data Analysis,Research,Molecular Biology,Statistics,Life Sciences,Science,Biochemistry,Clinical Research,Linux,Teaching,None,None,None,None,None,None,None,None,None,None,None,None,None
Molecular Biology,Biochemistry,Immunology,Protein Chemistry,Proteomics,Biotechnology,Research,Science,Teaching,Drug Discovery,Cancer,Cell Biology,Lifesciences,Bioinformatics,data analytics,Machine Learning,Genetics,Cell Culture,Protein Expression,Scientific Writing,Immunohistochemistry,Life Sciences,Biomarkers,Genomics,PCR
Programming,JavaScript,HTML,C#,C++,C,SQL,Java,Python,PHP,Eclipse,Linux,Data Structures,None,None,None,None,None,None,None,None,None,None,None,None
Environmental Science,Scientific Writing,Climate Change,R,Data Analysis,Statistics,Science,Fortran,Numerical Analysis,Research,Mathematical Modeling,Analysis,Analytical Skills,LaTeX,None,None,None,None,None,None,None,None,None,None,None
SQL,Software Development,Java,HTML,Linux,Programming,Android Development,Networking,Computer Engineering,Microsoft Excel,Cisco Systems Products,Android Studio,MySQL,Windows Server,Tableau,Cisco Networking,None,None,None,None,None,None,None,None,None
Data Analysis,LaTeX,Scientific Computing,Science,Scientific Writing,Linux,Monte Carlo Simulation,Research,Simulations,Programming Languages,Statistics,Shell Scripting,Numerical Analysis,Mathematical Modeling,Python,Experimentation,R,Machine Learning,Programming,Data Mining,C,C++,Github,DevOps,None
Mathematics,Python,SQL,Data Analysis,Tableau,Apache Spark,Git,LaTeX,C,Matlab,Teaching,Hadoop,Java,None,None,None,None,None,None,None,None,None,None,None,None
GSM,Telecommunications,Network Design,2G,3G,GPRS,Networking,General Packet Radio Service (GPRS),LTE,SS7,Switches,Transmission,VAS,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Data Mining,SQL,Strategy,Risk Management,Databases,Financial Analysis,Data Warehousing,Credit Cards,Analytics,Financial Services,Business Analysis,SAS programming,Relationship Management,Management,Vendor Management,Banking,Oracle 9i,Analysis,Credit Risk,Financial Risk,Big Data,Presentations,Oracle,SAS
Signal Processing,Statistical Signal Processing,Machine Learning,Positioning,Particle Filters,Markov Chain Monte Carlo,Image Processing,Kalman filtering,Matlab,C,Algorithm Design,Localization,Adaptive Filtering,Python,C++,R,Octave,Computer Vision,Mathematical Modeling,Algorithms,Simulations,LaTeX,Research,Programming,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Computer Vision,Machine Learning,Pattern Recognition,Image Processing,C++,Matlab,Signal Processing,LaTeX,Artificial Intelligence,C,Computer Science,Simulations,Physics,Software Engineering,Data Mining,R&D,Linux System Administration,Java,Linux,PHP,Simulink,Optimization,Network Administration,VHDL,OpenCV
Data Analysis,Business Analytics,Business Intelligence,Econometrics,Forecasting,Financial Modeling,Financial Accounting,Cost Accounting,Statistics,R,Stata,Python,SAS,SQL,Machine Learning,Octave,Written & Oral Presentation Skills,Project Management,Mentoring,Bloomberg,Access,SAP,UNIX,Databases,"Extract, Transform, Load (ETL)"
Algorithms,Programming,Java,Machine Learning,Distributed Systems,Software Engineering,C,C++,Matlab,Android,Simulations,LaTeX,Data Mining,Computer Science,Software Development,Algorithm Design,OOP,Android Development,Visual Studio,Artificial Neural Networks,C#,UML,Signal Processing,Middleware,Wireless Sensor Networks
R,Python,Mathematics,Machine Learning,Data Analysis,Statistics,Lecturing,Probability,Teaching,Physics,Research,Science,LaTeX,Mathematical Modeling,Programming,Matlab,None,None,None,None,None,None,None,None,None
Software Development,Software Engineering,XML,.NET,C#,Machine Learning,SQL,Software Project Management,Java,Agile Methodologies,Cloud Computing,Data Mining,Operating Systems,C++,Distributed Systems,.NET Framework,Visual C++,Search Algorithmics,Personalized Machine Learning,Software Operating Systems,None,None,None,None,None
Teamwork,Time Management,Communication,Leadership,Public Speaking,Customer Service,Critical Thinking,Social Media,Java,Microsoft Excel,Microsoft Word,Operations Analysis,PowerPoint,Fundraising,MS Excel,MS Word,MS Powerpoint,LoggerPro,Process Improvement,None,None,None,None,None,None
Palantir Foundry,Data Science,Machine Learning,Apache Spark,Python,Scikit-Learn,Hadoop,Big Data Analytics,Deep Learning,MapReduce,Data Mining,Salesforce.com,Cloud Computing,Matlab,Apex Programming,SaaS,R,SQL,Marketing Science,None,None,None,None,None,None
R,Python,Data Analysis,SAS,LaTeX,Mathematical Modeling,SQL,Matlab,Actuarial Exams,Visual Basic,Access Database,Bayesian statistics,Microsoft Excel,PowerPoint,Mathematica,Research,Teamwork,Financial Analysis,Time Series Analysis,Statistics,Microsoft Word,Microsoft Office,None,None,None
Data Mining,Predictive Modeling,SAS,Statistical Modeling,Predictive Analytics,Segmentation,Analytics,Strategy,Risk Management,Statistics,Customer Analysis,SPSS,Data Analysis,Database Marketing,Decision Trees,Google Analytics,Quantitative Research,Customer Analytics,Marketing Analytics,Customer Intelligence,Quantitative Analytics,Marketing Science,Customer Retention,Multivariate Analysis,Microstrategy
Strategy,Leadership,Business Strategy,Analytics,Strategic Planning,Management,Cross-functional Team Leadership,Risk Management,Team Leadership,Business Development,Marketing Strategy,Business Intelligence,Program Management,Project Management,Segmentation,Analysis,New Business Development,Start-ups,Team Building,Marketing,Business Analysis,Training,Product Management,Change Management,Team Management
Signal Processing,Matlab,Physics,Image Processing,Simulations,Mathematical Modeling,LaTeX,Sensors,Algorithms,Science,Sonar,R&D,Modeling,Pattern Recognition,Remote Sensing,Statistics,Data Fusion,Research and Development (R&D),Experimentation,None,None,None,None,None,None
Business Analytics,Machine Learning,R,Python,SAS Programming,Matlab,Corporate Governance,C,Investment Research,Bloomberg Terminal,Microsoft Excel,Computational Physics,Model Building,Predictive Modeling,Deep Learning,SQL,Statistical Data Analysis,None,None,None,None,None,None,None,None
Data Analysis,R,MATLAB,SQL,Python,Research,Quantitative Models,Scientific Writing,Statistics,Machine Learning,Microsoft Office,Microsoft Excel,Public Speaking,Experimental Design,SPSS,Teaching,Science,Predictive Modeling,EEG,fMRI,Cognitive Neuroscience,Psychology,None,None,None
Algorithms,Computer Science,Artificial Intelligence,Software Development,Java,Research,C,C++,Python,Programming,Matlab,Formal Methods,None,None,None,None,None,None,None,None,None,None,None,None,None
Hadoop,Amazon Web Services (AWS),Python,d3.js,Recommender Systems,NLP,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Python,C++,Machine Learning,Software Development,Computer Science,Java,Matlab,Computer Vision,Programming,Data Analysis,Algorithms,Unix,Microsoft Office,Research,Windows,C,C#,Linux,JavaScript,Software Engineering,Microsoft Excel,English,HTML,SQL,Distributed Systems
R,Data Visualization,Data Analysis,Deep Learning,LaTeX,Number Theory,Python,Research,Statistics,Teaching,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Matlab,Statistics,Research,LaTeX,Data Analysis,Simulations,Teaching,R,SAS,C,Numerical Analysis,Statistical Modeling,Modeling,Mathematical Modeling,Applied Mathematics,Image Processing,Simulink,Simulation,Programming,MATLAB,None,None,None,None,None
Information Architecture,User Experience,Usability Testing,Heuristic Evaluation,User-centered Design,User Interface Design,Interaction Design,Human Computer Interaction,Persona,Mobile Devices,Content Strategy,Site Maps,User Scenarios,User Interface,Usability,Information Visualization,Digital Strategy,Mobile Applications,Software Documentation,Mentoring,Team Leadership,Public Speaking,Prototype,Human-computer Interaction,Technical Writing
Portfolio Management,Investments,Financial Risk,Finance,Due Diligence,AML,Machine Learning,Asset Management,Equity Research,Equities,Alternative Investments,Bloomberg,Capital Markets,Hedge Funds,Derivatives,Asset Allocation,Loans,Financial Modeling,Portfolio Optimization,Fund Of Funds,Analytics,Risk Analysis,Risk Analytics,JavaScript,Python
Time Series Analysis,Data Analysis,R,Matlab,Microsoft Excel,Microsoft Word,Stochastic Methods,Partial Differential Equations,Applied Mathematics,Python,Data Mining,Statistics,C++,Stochastic Processes,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Computer Vision,Remote Sensing,Medical Imaging,Image Processing,Geomatics,Natural Resource Management,Environmental Science,Geography,LiDAR,GIS,Programming,Statistics,Data Analysis,Algorithms,.NET,C++,C#,Matlab,Research,Innovation,R&D,Python,Deep learning,None
Tableau,Google Analytics,SPSS,Data Analysis,Statistical Data Analysis,R,SAS Programming,Research,SQL,Databases,Microsoft Excel,Python,SAS,Matlab,SAS Base,Stata,Minitab,Big Data,Statistical Programming,Multivariate Statistics,Statistical Tools,Big Data Analytics,Time Series Analysis,Data Entry,Statistica
Pharmaceutics,Medical Writing,Pharmaceutical Industry,Pharmacovigilance,Formulation,Drug Interactions,Regulatory Affairs,Clinical Research,Microsoft Excel,Microsoft Office,HPLC,ICH-GCP,R,Healthcare Information Technology,Health Information Exchange,Patient Safety,Patient Education,Hospital Pharmacy,Mobile Devices,Mobile Technology,Mobile Applications,Health Informatics,Healthcare Information Technology (HIT),Data Wrangling,Data Cleaning
Analytics,SaaS,Agile Methodologies,Software Development,Cloud Computing,Data Mining,Enterprise Software,Strategy,Integration,Business Intelligence,Hadoop,Management,MySQL,Data Analysis,Big Data,Product Management,SQL,Leadership,Software as a Service (SaaS),Machine Learning,SDLC,Web Analytics,E-commerce,Predictive Modeling,XML
SQL,Unix,MySQL,Python,Data Mining,Data Analysis,PL/SQL,Machine Learning,C++,Testing,Databases,Shell Scripting,Java,Apache Spark,R,JavaSE,Management,Hive,Unix Shell Scripting,HTML,Microsoft Office,SAP HANA,Big Data,HANA admin,None
Machine Learning,Data Mining,Natural Language Processing,Information Retrieval,Information Visualization,Human Computer Interaction,User Experience,Algorithms,Programming,Java,JavaScript,Text Analytics,Large-scale Data Analysis,User Interface Design,Usability Testing,None,None,None,None,None,None,None,None,None,None
Business Intelligence,MySQL,Python,R,Data Analysis,Hadoop,PHP,Pig,Data Visualization,Big Data,Git,phpMyAdmin,JavaScript,Business Analysis,Finance,Data Warehousing,DCF Valuation,None,None,None,None,None,None,None,None
Engineering,Matlab,Microsoft Office,Teamwork,Research,Data Analysis,Microsoft Excel,Time Management,PowerPoint,Team Leadership,Microsoft Word,Analysis,Human Resources,Management,Training,Project Management,Python,Process Scheduler,Maple,SQL,MongoDB,None,None,None,None
Strong quantitative skills,Efficient data management skills,Critical thinker,Cooperative teamwork,Effective mentorship and leadership skills,Teaching and tutoring,Video Production,Public Speaking,Microsoft Excel,Leadership,Microsoft Office,Social Media,Python,Java,Racket / Scheme,Customer Service,Critical Thinking,C,Shell Scripting,Agile & Waterfall Methodologies,Microsoft Word,None,None,None,None
Business Analysis,Leadership,Data Analysis,Analysis,Process Improvement,Team Leadership,Customer Service,Teamwork,Strategic Planning,Time Management,Business Development,CRM,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Science,Analytics,Statistical Modeling,Management,Leadership,Product Management,Strategy,Consulting,Financial Services,Banking,Capital Markets,Governance,Machine Learning,Quantitative Finance,Data Mining,Business Analysis,Quantitative Analytics,Risk Management,Financial Risk,Operational Risk,Risk Analytics,Market Risk,Credit Risk,Derivatives,CRM
Data Science,Recommender Systems,Apache Spark,Scala,Python,Data Analysis,Deep Learning,Machine Learning,Research,R,Matlab,Programming,C++,Complex Systems,Linux,Quantitative Research,Mathematical Modeling,Monte Carlo Simulation,Mathematics,Statistics,Scientific Computing,Science,Cloud Computing,High Performance Computing,Physics
Time Management,Teamwork,Training,Leadership,Project Management,Optimization,Process Improvement,Communication,Organization,Analysis,Microsoft Excel,PowerPoint,Microsoft Word,Windows,Mac OS,Process Engineering,Social Media,AutoCAD,Management,Team Leadership,Data Analysis,Customer Service,Matlab,Research,Test Driven Development
Integration,Telecommunications,Requirements Analysis,Project Management,Product Management,Enterprise Software,Business Analysis,Microsoft SQL Server,SaaS,Business Process,Pre-sales,Program Management,Software Project Management,Testing,Cloud Computing,Agile Methodologies,Databases,Management,Vendor Management,SQL,Software Development,Business Requirements,Project Portfolio Management,Strategic Planning,Strategy
Analytics,Marketing Strategy,Segmentation,Digital Marketing,Competitive Analysis,Data Analysis,Strategy,Market Research,Customer Insight,Business Intelligence,Business Analysis,Process Improvement,Competitive Intelligence,Market Analysis,CRM,Customer Relationship Management (CRM),Omniture,Google Analytics,SQL,None,None,None,None,None,None
C,Core Java,MongoDB,Machine Learning,Hadoop,Python,R,Tableau,Rapid Miner,Sentiment Analysis in Social media,Data Structures,Alogorithms,Data Mining,PowerPoint,Microsoft Excel,Microsoft Office,International Relations,Debate,Political Analyst,speech,Sanatana Dharma,C++,Weka,JavaScript,"ELK(Elastic search,Logstash,Kibana)-Data Visualization"
SAS Programming,SQL,Microsoft Excel,R,Team Leadership,LaTeX,Teamwork,Public Speaking,Leadership,Research,PowerPoint,Microsoft Word,Stock Photography,Microsoft Office,Event Planning,Teaching,Time Management,Customer Service,None,None,None,None,None,None,None
Python,Machine Learning,Statistical Modeling,SQL,MapReduce,Hadoop,Apache Spark,Natural Language Processing,Scikit-Learn,Time Series Analysis,Git,Pandas,Data Visualization,Digital Signal Processing,Data Science,R,Matlab,Web Applications,Multivariate Statistics,Linux,Bayesian statistics,Image Processing,D3.js,Experimental Design,Magnetic Resonance Imaging
Physics,Science,Research,Astronomy,LaTeX,Matlab,Teaching,Statistics,Astrophysics,Numerical Analysis,Programming,Algorithms,Data Mining,Simulations,Data Analysis,Bayesian statistics,Artificial Neural Networks,Image Processing,Mathematical Modeling,Scientific Computing,University Teaching,Optics,Scientific Writing,Experimentation,Public Speaking
Machine Learning,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
SAS,Business Analysis,Statistical Modeling,Analysis,Insurance,Analytics,Business Intelligence,Data Analysis,SAS Programming,General Insurance,Risk Management,VBA,Reporting & Analysis,Statistics,Health Insurance,SAS programming,Data Management,Data Mining,R,Visual Basic for Applications (VBA),SAS Enterprise Guide,Data Analytics,Analytical Skills,R Studio,Neo4j
Machine Learning,Amazon EC2,Python,RESTful WebServices,Graph Theory,Matlab,Algorithms,Data Mining,MySQL,Research,SQL,Hadoop,Teamwork,Data Analytics,Tableau,Analytical Skills,Data Visualization,Leadership,Market Research,Data Management,Process Improvement,Strategic Planning,Application Development,Distributed Systems,Amazon Web Services (AWS)
Image Processing,Matlab,LaTeX,Algorithms,Applied Mathematics,Research,Numerical Analysis,Statistics,Wavelets,Medical Imaging,Computer Vision,Teaching,Mathematical Modeling,Signal Processing,Pattern Recognition,Data Analysis,Python,None,None,None,None,None,None,None,None
R,SQL,SAS,Time Series Analysis,Python,Linear / Non - Linear Regression,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Software Development,Web Development,Java,C++,Python,HTML,JavaScript,SQL,Assembly Language,Linux,Machine Learning,Human Computer Interaction,Natural Language Processing,Algorithms,Microsoft Office,Eclipse,Matlab,Management,Customer Service,Project Management,None,None,None,None,None
Business,Computer Science,Information Systems,Teamwork,Leadership,Entrepreneurship,Time Management,Microsoft Office,Java,Python,C,HTML,SQL,VBA,Debate,Korean,Asian Business,Project Management,Project Planning,Event Planning,Sports,Baseball,Soccer,English,Consulting
SAS,Business Intelligence,Business Analysis,Data Mining,Analytics,Data Warehousing,Data Modeling,SAS programming,SQL,SAS Programming,Business Analytics,Requirements Analysis,Analysis,Database Design,Management,Project Management,CRM,None,None,None,None,None,None,None,None
Data Analysis,SQL,Statistics,Microsoft Excel,Machine Learning,Communication,Data Visualization,Python,Digital Marketing,Big Data Analytics,Github,Jupyter Notebook,Microsoft Office,Insurance,Banking,Analytics,GGY Axis,ALM,Risk Management,R,Visual Basic for Applications (VBA),Financial Modeling,Online Publishing,Actuarial Science,Access
Machine Learning,Data Analysis,Bioinformatics,Data Mining,Java,Big Data,Algorithms,Software Development,Agile Methodologies,R,Python,Linux,Git,Matlab,Bayesian statistics,Perl,SQL,Predictive Modeling,C++,Survival Analysis,Scientific Writing,Statistical Data Analysis,Database Design,Groovy,JUnit
Programming,Java,C#,Databases,Python,Tableau,Big Data,Hadoop,Data Science,Machine Learning,Data Mining,Analytics,Alteryx,rough sets,Hive,Agile Methodologies,OOP,R,Data Analysis,Microsoft SQL Server,SQL,Oracle,Matlab,Fuzzy Logic,Research
Data Analysis,R,Matlab,SPSS,Statistical Modeling,Microsoft Excel,LaTeX,Quantitative Analytics,Mathematical Modeling,University Teaching,Simulations,Credit Risk,C++,Corporate Finance,Banking,SQL,Derivatives,Bonds,Convertible Bonds,Convertible Arbitrage,SAS Programming,At-risk,Hedging,Risk Analysis,Problem Solving
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C++,Python,Machine Learning,Object-Oriented Programming (OOP),Matlab,SQL,Team Leadership,R Programming,Computational Finance,Data Engineering,Teamwork,Optimization,Assistant Teaching,Event Management,Teaching,Computational Modeling,Computational Fluid Dynamics (CFD),Event Planning,Financial Engineering,C,SolidWorks,Microsoft Excel,AutoCAD,Research,Photoshop
Programming,Machine Learning,Statistical Data Analysis,Java,HTML 5,JavaScript,PHP4/5,Perl Script,Python,Software Engineering,SciPy,Data Analysis,Liquid Chromatography-Mass Spectrometry (LC-MS),Scikit-Learn,R,RNAseq,Bioinformatics,Genomics,Linux,MySQL,Research,Algorithms,Data Analytics,Computer Science,LaTeX
Microsoft Excel,Computer Science,Microsoft Office,Research,C++,Microsoft Word,PowerPoint,Natural Language Processing,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Science,Machine Learning,Data Engineering,Time Series Analysis,Signal Processing,Matlab,Swell Guy,Numerical Analysis,Numerical Simulation,Optimization,Python,Experimentation,Fluid Mechanics,Programming,LaTeX,Labview,Mathematical Modeling,Acoustic Emission,Data Analysis,Microseismic,Fracture Mechanics,Hydraulic Fracturing,Seismic Inversion,Rock Mechanics,Wavelets
R,Statistics,Analysis,Neuroscience,Research,Programming,LaTeX,Machine Learning,Psychology,Public Speaking,Scientific Writing,Matlab,MySQL,Business Intelligence Tools,SPSS,Data Analysis,Microsoft Office,Tableau,Tutoring,Professional Mentoring,Underwriting,Financial Risk,Statistical Data Analysis,Data Analytics,Strategic Data Analysis
Statistics,Behavioral Science,Python,Psychology,Data Analysis,Research,Machine Learning,Data Mining,Big Data,Strategic Planning,Data Visualization,Analytics,SQL,Hadoop,R,SPSS,Java,Qualitative Research,Public Speaking,Management,Teamwork,Cognitive Science,Natural Language Processing,Neural Networks,Apache Spark
Statistics,Data Analysis,Scientific Writing,SPSS,Science,Research,Teaching,Matlab,Microsoft Office,Microsoft Word,Public Speaking,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Science,Project Management,Adult training professional,Data Visualization,Research,Data Analysis,Analysis,Statistical Modeling,Leadership,Biostatistics,Statistics,Survey Design,SQL,Epidemiology,Qualitative Research,SAS programming,Data Mining,Training facilitator,Presenter,Instructor-led Training,Policy,Teaching Adults,Forecasting,Time Series Analysis,Predictive Modeling
Data Mining,Algorithms,Natural Language Processing,Adaptive Filtering,Matlab,Machine Learning,Data Visualization,Bayesian statistics,Speech Enhancement,Python,Data Analytics,Pettern Recognition,Audio and speech processing,Numerical Analysis,LaTeX,Digital Signal Processing,Data Structures,Tortoise SVN,C(C++),Scikit-Learn,Sparse representation,Tensor flow,Keras,Pandas,scipy (numpy)
Research,Data Analysis,Characterization,Microsoft Office,Statistics,Laboratory,Python,Microscopy,Matlab,College Teaching,Project Management,Machine Learning,LaTeX,R,SQL,Technical Presentations,SAS,Microsoft Excel,Analytical Skills,Big Data,Tableau,Business Analysis,Management,PowerPoint,None
Software Development,Java,SQL,Linux,MySQL,Programming,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Mathematical Modeling,Python,C++,Applied Mathematics,C,Mathematica,Fortran,Soldering,MPI,Arduino,Research,Programming,x86 Assembly,ATMega,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Python,Statistics,Big Data,Hadoop,Citizen Science,Computer Vision,Artificial Intelligence,Data Science,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Programming,C++,Java,Computer Science,LaTeX,Matlab,C#,Data Mining,Software Development,Algorithms,Artificial Intelligence,HTML,Unix,Natural Language Processing,Text Processing,SQL,Linux,Eclipse,Mac OS,Solr,PL/SQL,Oracle SQL Developer,IntelliJ IDEA,UIMA
Statistics,SAS,Data Analysis,R,Epidemiology,Data Mining,Databases,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Business Intelligence,SAS,KXEN,R,Hadoop,Big Data,Predictive Modeling,Cloud Computing,Training,Data Mining,SQL,Predictive Analytics,Statistics,MapReduce,Machine Learning,Analytics,Business Analysis,Data Warehousing,Statistical Modeling,Data Analysis,Java,Databases,Strategy,Angoss KnowledgeSTUDIO,Real Time Data Mining
Machine Learning,Artificial Intelligence,Big Data,Computer Science,Hadoop,Hive,NoSQL,Spark,Operations Research,MapReduce,Computer Vision,Image Processing,Matlab,Pattern Recognition,Programming,Software Engineering,LaTeX,C++,Evolutionary Computation,Java,Mathematical Modeling,C,Signal Processing,Software Design,Linux
Data Analysis,Data Mining,SQL,MySQL,PHP,Java,Software Development,HTML,Microsoft SQL Server,Data Warehousing,R,Data Warehouse Architecture,RapidMiner,Microsoft BI Suite,System Integrators,WordPress,Big Data,Python,Machine Learning,Apache Spark,Deep Learning,Statistical Modeling,Artificial Neural Networks,Support Vector Machine (SVM),Jasper Reports
Machine Learning,Predictive Analytics,Statistical Data Analysis,Time Series Analysis,R,Python,SPSS,SQL,SAS,Visual Basic,Simulations,Experimental Design,Health Sciences,Microsoft Excel,Databases,Microsoft Office,Analytical Skills,Visual Basic for Applications (VBA),Predictive Modeling,Data Analysis,Statistics,None,None,None,None
Genetics,Biochemistry,Molecular Biology,Genomics,Bioinformatics,Science,Microscopy,Confocal Microscopy,Cell Culture,PCR,Protein Expression,Western Blotting,DNA Sequencing,Fluorescence Microscopy,DNA sequencing,Polymerase Chain Reaction (PCR),Life Sciences,Mutagenesis,RT-PCR,Purification,Transfection,SDS-PAGE,Immunofluorescence,RNA isolation,Grant Writing
Science,Statistics,LaTeX,Research,Data Analysis,Scientific Writing,Quantitative Research,Face perception research,Leadership selection research,Mate choice research,SPSS,Qualitative Research,Research Design,Experimental Design,Teaching,University Teaching,Academic Writing,Microsoft Excel,Market Research,R,AMOS,Microsoft Office,Project Management,Writing,Creative Writing
Data Analysis,Analysis,Valuation,Leadership,Statistics,SPSS,Stata,Quantitative Research,Team Leadership,Management,Project Management,Research,Econometrics,SAS,Public Speaking,Portfolio Management,Business Analysis,Customer Service,Strategic Planning,Mergers & Acquisitions,SQL,Analytical Skills,None,None,None
Interpersonal Skills,C++,Racket,Leadership,C,Python,SQL,Microsoft Excel,VBA,Financial Analysis,Team Leadership,Social Media,Management,Event Planning,Teamwork,Team Management,Visual Basic for Applications (VBA),Tribal Gaming,Kundalini Yoga,Microsoft Office,Public Speaking,None,None,None,None
Data Analysis,Analysis,Team Leadership,Price Optimization,Pricing Strategy,Management,Presentations,Cross-functional Team Leadership,Project Management,Marketing Management,Customer Relationship Management (CRM),Operations Management,Root Cause Analysis,Process Improvement,Supply Chain,Microsoft Excel,5S,Quality Assurance,Inventory Management,Industrial Engineering,Kaizen,Business Process Mapping,Lean Manufacturing,Analytical Skills,None
Matlab,Image Analysis,Image Processing,Microscopy,Pattern Recognition,Algorithms,Computer Vision,Bioinformatics,Cell Culture,Signal Processing,Image Segmentation,Lifesciences,Drug Discovery,High Content Screening,Opera,Image Registration,None,None,None,None,None,None,None,None,None
Data Analysis,Machine Learning,Python,Mathematics,Mathematical Modeling,Research,Data Mining,Big Data,Statistical Data Analysis,Data Modeling,C++,Mathematica,LaTeX,Microsoft Office,Public Speaking,Leadership,Teamwork,Team Leadership,Training,Deep Learning,Applied Mathematics,Mathematical Programming,Pure Mathematics,Discrete Mathematics,Social Media
Image Processing,Signal Processing,Matlab,LaTeX,Biomedical Engineering,Simulations,Programming,Algorithms,Simulink,Machine Learning,C++,Computer Vision,Numerical Analysis,Mathematical Modeling,Image Analysis,Digital Image Processing,Medical Imaging,Pattern Recognition,Pspice,Artificial Intelligence,Labview,Robotics,Physics,Digital Signal Processors,Science
Python,C++,SQL,Mathematica,Maple,LaTeX,Data Analysis,Microsoft PowerPoint,Microsoft Excel,Programming,Computation,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Artificial Intelligence,Python,R,Predictive Analytics,Business Analysis,Management Consulting,Management,Strategy,Finance,Risk Management,Business Strategy,Consulting,Governance,Start-ups,Business Planning,Analysis,Telecommunications,Cross-functional Team Leadership,Business Process,Financial Analysis,Investments,Deep Learning,Leadership,SQL
Physics,Matlab,LaTeX,Data Analysis,Research,Python,Statistics,C++,Programming,C,Mathematica,Condensed Matter Physics,Project Management,Science,Machine Learning,Microsoft Office,University Teaching,Basics of Unix,Teaching,Scientific Writing,Experimentation,None,None,None,None
Data Analysis,R,Writing,Python,Research,Stata,Econometrics,Reproducible Research,Technical Writing,SQLite,Machine Learning,Data Visualization,Statisics,Forecasting,None,None,None,None,None,None,None,None,None,None,None
CATIA,ANSYS,Hypermesh,LS-DYNA,R,Python,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Python,JavaScript,MySQL,Java,Data Analysis,PHP,C,REST,Ruby on Rails,Microsoft SQL Server,Data Modeling,R,Data Mining,Oracle,AngularJS,C++,Django,PostgreSQL,MongoDB,Scikit-Learn,Apache Spark,Predictive Modeling,KXEN,Amazon Web Services (AWS),CSS
Computer Science,Statistics,Programming,Software Development,Agile Methodologies,Data Analysis,Statistical Data Analysis,Microsoft Office,Confluence,JIRA,LaTeX,Unix,Version Control,Subversion,Mercurial,Databases,SQL,PostgreSQL,JDBC,Python,Java,C,R,JavaScript,AngularJS
Java,Python,Scala,Linux,Bash,C++,C,Gradle,Android Development,iOS Development,Apache Spark,Apache Ignite,NoSQL,SQL,Computer Science,Algorithms,Software Engineering,Continuous Integration,None,None,None,None,None,None,None
Software Engineering,Cloud Computing,High Performance Computing,Distributed Systems,Software Development,Program Management,Project Management,Java,Strategy,JavaScript,Strategic Planning,Management,Databases,Open Source,Linux,C#,Strategic Leadership,Agile Methodologies,C++,Python,SQL,System Architecture,Integration,Computer Science,Operating Systems
Data Mining,Business Intelligence,Data Science,Python,Predictive Analytics,Machine Learning,Data Warehousing,Databases,Oracle,Data Modeling,PL/SQL,SQL,Telecommunications,OBIEE,ETL,Solution Architecture,OLAP,Analytics,Unix Shell Scripting,Management,Project Management,"Statistical Analysis with R, Python",R,SAS E-Miner,Natural Language Processing (NLP)
